Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,C6_15,*,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2809068885,2546949881.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,*,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2809068885,2546949881.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_boundary,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,3148273288.000000,2546949881.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_boundary,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,3148273288.000000,2546949881.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,ALL,*,QUAL,*,0.0,0.0,0.0,,0,0,2546949881.000000,2546949881.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,C6_15,TS_contained,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,2546949881.000000,2546949881.000000,0.000000,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,*,ALL,*,QUAL,*,0.982294,0.995785,0.721381,0.988994,14,12,2809068885,2546949881.000000,0.000000,6495,.,.,3608.000000,2225.000000,,1.621573033707865,6380,.,.,3519.000000,2204.000000,,1.5966424682395643,115,.,.,89.000000,21.000000,,4.238095238095238,22992,.,.,12783.000000,6316.000000,,2.023907536415453,6379,.,.,3525.000000,2204.000000,,1.5993647912885662,27,.,.,15.000000,8.000000,,1.875,16586,.,.,9243.000000,4104.000000,,2.2521929824561404
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.98214,0.995785,0.720879,0.988915,14,12,2809068885,2546949881.000000,0.000000,6495,.,.,3608.000000,2225.000000,,1.621573033707865,6379,.,.,3518.000000,2204.000000,,1.5961887477313974,116,.,.,90.000000,21.000000,,4.285714285714286,22947,.,.,12774.000000,6309.000000,,2.0247265810746553,6378,.,.,3524.000000,2204.000000,,1.5989110707803993,27,.,.,15.000000,8.000000,,1.875,16542,.,.,9235.000000,4097.000000,,2.254088357334635
INDEL,D16_PLUS,TS_boundary,ALL,*,QUAL,*,0.947368,1.0,0.933824,0.972973,0,0,3148273288.000000,2546949881.000000,0.000000,19,.,.,15.000000,4.000000,,3.75,18,.,.,14.000000,4.000000,,3.5,1,.,.,1.000000,0.000000,,,272,.,.,167.000000,63.000000,,2.6507936507936507,18,.,.,14.000000,4.000000,,3.5,0,.,.,0.000000,0.000000,,,254,.,.,153.000000,59.000000,,2.593220338983051
INDEL,D16_PLUS,TS_boundary,PASS,*,QUAL,*,0.947368,1.0,0.933824,0.972973,0,0,3148273288.000000,2546949881.000000,0.000000,19,.,.,15.000000,4.000000,,3.75,18,.,.,14.000000,4.000000,,3.5,1,.,.,1.000000,0.000000,,,272,.,.,167.000000,63.000000,,2.6507936507936507,18,.,.,14.000000,4.000000,,3.5,0,.,.,0.000000,0.000000,,,254,.,.,153.000000,59.000000,,2.593220338983051
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.982397,0.9957729999999999,0.0,0.9890399999999999,14,12,2546949881.000000,2546949881.000000,0.000000,6476,.,.,3593.000000,2221.000000,,1.6177397568662764,6362,.,.,3505.000000,2200.000000,,1.5931818181818183,114,.,.,88.000000,21.000000,,4.190476190476191,6388,.,.,3526.000000,2208.000000,,1.5969202898550725,6361,.,.,3511.000000,2200.000000,,1.595909090909091,27,.,.,15.000000,8.000000,,1.875,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.9822420000000001,0.9957729999999999,0.0,0.9889610000000001,14,12,2546949881.000000,2546949881.000000,0.000000,6476,.,.,3593.000000,2221.000000,,1.6177397568662764,6361,.,.,3504.000000,2200.000000,,1.5927272727272728,115,.,.,89.000000,21.000000,,4.238095238095238,6387,.,.,3525.000000,2208.000000,,1.596467391304348,6360,.,.,3510.000000,2200.000000,,1.5954545454545455,27,.,.,15.000000,8.000000,,1.875,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.9975440000000001,0.998517,0.390373,0.99803,105,159,2809068885,2546949881.000000,0.000000,245551,.,.,140049.000000,86127.000000,,1.626075446724024,244948,.,.,139673.000000,86033.000000,,1.62348168725954,603,.,.,376.000000,94.000000,,4.0,402530,.,.,224322.000000,137785.000000,,1.6280582066262657,245029,.,.,139972.000000,86056.000000,,1.6265222645719066,364,.,.,215.000000,125.000000,,1.72,157137,.,.,84135.000000,51604.000000,,1.6303968684598094
INDEL,D1_5,*,PASS,*,QUAL,*,0.99754,0.998525,0.3896,0.9980319999999999,103,159,2809068885,2546949881.000000,0.000000,245551,.,.,140049.000000,86127.000000,,1.626075446724024,244947,.,.,139673.000000,86033.000000,,1.62348168725954,604,.,.,376.000000,94.000000,,4.0,402015,.,.,224261.000000,137368.000000,,1.6325563450002911,245028,.,.,139972.000000,86056.000000,,1.6265222645719066,362,.,.,214.000000,124.000000,,1.7258064516129032,156625,.,.,84075.000000,51188.000000,,1.6424747987809643
INDEL,D1_5,TS_boundary,ALL,*,QUAL,*,0.96696,0.936306,0.8714870000000001,0.9513860000000001,1,3,3148273288.000000,2546949881.000000,0.000000,454,.,.,278.000000,169.000000,,1.6449704142011834,439,.,.,269.000000,164.000000,,1.6402439024390243,15,.,.,9.000000,5.000000,,1.8,3665,.,.,1973.000000,1232.000000,,1.6014610389610389,441,.,.,271.000000,164.000000,,1.6524390243902438,30,.,.,28.000000,2.000000,,14.0,3194,.,.,1674.000000,1066.000000,,1.5703564727954973
INDEL,D1_5,TS_boundary,PASS,*,QUAL,*,0.96696,0.936306,0.8714870000000001,0.9513860000000001,1,3,3148273288.000000,2546949881.000000,0.000000,454,.,.,278.000000,169.000000,,1.6449704142011834,439,.,.,269.000000,164.000000,,1.6402439024390243,15,.,.,9.000000,5.000000,,1.8,3665,.,.,1973.000000,1232.000000,,1.6014610389610389,441,.,.,271.000000,164.000000,,1.6524390243902438,30,.,.,28.000000,2.000000,,14.0,3194,.,.,1674.000000,1066.000000,,1.5703564727954973
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.9976010000000001,0.9986360000000001,0.0,0.9981180000000001,104,156,2546949881.000000,2546949881.000000,0.000000,245097,.,.,139771.000000,85958.000000,,1.6260382977733312,244509,.,.,139404.000000,85869.000000,,1.623449673339622,588,.,.,367.000000,89.000000,,4.123595505617978,244922,.,.,139888.000000,86015.000000,,1.6263209905249085,244588,.,.,139701.000000,85892.000000,,1.6264727797699436,334,.,.,187.000000,123.000000,,1.5203252032520325,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.997597,0.9986440000000001,0.0,0.9981200000000001,102,156,2546949881.000000,2546949881.000000,0.000000,245097,.,.,139771.000000,85958.000000,,1.6260382977733312,244508,.,.,139404.000000,85869.000000,,1.623449673339622,589,.,.,367.000000,89.000000,,4.123595505617978,244919,.,.,139887.000000,86014.000000,,1.6263282721417445,244587,.,.,139701.000000,85892.000000,,1.6264727797699436,332,.,.,186.000000,122.000000,,1.5245901639344261,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.9942780000000001,0.9965729999999999,0.557829,0.995424,17,71,2809068885,2546949881.000000,0.000000,27786,.,.,13358.000000,7624.000000,,1.7520986358866737,27627,.,.,13290.000000,7611.000000,,1.7461568782026016,159,.,.,68.000000,13.000000,,5.230769230769231,62702,.,.,31285.000000,15660.000000,,1.997765006385696,27630,.,.,13340.000000,7612.000000,,1.7524960588544403,95,.,.,33.000000,45.000000,,0.7333333333333333,34977,.,.,17912.000000,8003.000000,,2.238160689741347
INDEL,D6_15,*,PASS,*,QUAL,*,0.994242,0.9965729999999999,0.5573859999999999,0.9954059999999999,17,71,2809068885,2546949881.000000,0.000000,27786,.,.,13358.000000,7624.000000,,1.7520986358866737,27626,.,.,13289.000000,7611.000000,,1.7460254894232032,160,.,.,69.000000,13.000000,,5.3076923076923075,62637,.,.,31269.000000,15637.000000,,1.9996802455714011,27629,.,.,13339.000000,7612.000000,,1.7523646873357857,95,.,.,33.000000,45.000000,,0.7333333333333333,34913,.,.,17897.000000,7980.000000,,2.242731829573935
INDEL,D6_15,TS_boundary,ALL,*,QUAL,*,0.97619,0.9642860000000001,0.889908,0.970202,0,1,3148273288.000000,2546949881.000000,0.000000,84,.,.,51.000000,30.000000,,1.7,82,.,.,49.000000,30.000000,,1.6333333333333333,2,.,.,2.000000,0.000000,,,763,.,.,394.000000,203.000000,,1.9408866995073892,81,.,.,48.000000,30.000000,,1.6,3,.,.,3.000000,0.000000,,,679,.,.,343.000000,173.000000,,1.9826589595375723
INDEL,D6_15,TS_boundary,PASS,*,QUAL,*,0.97619,0.9642860000000001,0.889908,0.970202,0,1,3148273288.000000,2546949881.000000,0.000000,84,.,.,51.000000,30.000000,,1.7,82,.,.,49.000000,30.000000,,1.6333333333333333,2,.,.,2.000000,0.000000,,,763,.,.,394.000000,203.000000,,1.9408866995073892,81,.,.,48.000000,30.000000,,1.6,3,.,.,3.000000,0.000000,,,679,.,.,343.000000,173.000000,,1.9826589595375723
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.994333,0.9966719999999999,0.0,0.995501,17,70,2546949881.000000,2546949881.000000,0.000000,27702,.,.,13307.000000,7594.000000,,1.7523044508822754,27545,.,.,13241.000000,7581.000000,,1.7466033504814669,157,.,.,66.000000,13.000000,,5.076923076923077,27641,.,.,13322.000000,7627.000000,,1.7466893929461125,27549,.,.,13292.000000,7582.000000,,1.7530994460564495,92,.,.,30.000000,45.000000,,0.6666666666666666,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.994296,0.9966709999999999,0.0,0.995483,17,70,2546949881.000000,2546949881.000000,0.000000,27702,.,.,13307.000000,7594.000000,,1.7523044508822754,27544,.,.,13240.000000,7581.000000,,1.7464714417623004,158,.,.,67.000000,13.000000,,5.153846153846154,27640,.,.,13321.000000,7627.000000,,1.7465582797954635,27548,.,.,13291.000000,7582.000000,,1.7529675547348984,92,.,.,30.000000,45.000000,,0.6666666666666666,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.972708,0.9948899999999999,0.770003,0.9836739999999999,15,10,2809068885,2546949881.000000,0.000000,5606,.,.,3109.000000,1783.000000,,1.743690409422322,5453,.,.,2991.000000,1764.000000,,1.695578231292517,153,.,.,118.000000,19.000000,,6.2105263157894735,23822,.,.,11743.000000,6012.000000,,1.9532601463739188,5451,.,.,3003.000000,1762.000000,,1.7043132803632237,28,.,.,13.000000,12.000000,,1.0833333333333333,18343,.,.,8727.000000,4238.000000,,2.059226050023596
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.972708,0.9948899999999999,0.7689159999999999,0.9836739999999999,15,10,2809068885,2546949881.000000,0.000000,5606,.,.,3109.000000,1783.000000,,1.743690409422322,5453,.,.,2991.000000,1764.000000,,1.695578231292517,153,.,.,118.000000,19.000000,,6.2105263157894735,23710,.,.,11738.000000,6011.000000,,1.952753285642988,5451,.,.,3003.000000,1762.000000,,1.7043132803632237,28,.,.,13.000000,12.000000,,1.0833333333333333,18231,.,.,8722.000000,4237.000000,,2.058531980174652
INDEL,I16_PLUS,TS_boundary,ALL,*,QUAL,*,0.85,0.9444440000000001,0.9181819999999999,0.8947370000000001,0,0,3148273288.000000,2546949881.000000,0.000000,20,.,.,10.000000,8.000000,,1.25,17,.,.,8.000000,8.000000,,1.0,3,.,.,2.000000,0.000000,,,220,.,.,117.000000,43.000000,,2.7209302325581395,17,.,.,8.000000,8.000000,,1.0,1,.,.,1.000000,0.000000,,,202,.,.,108.000000,35.000000,,3.085714285714286
INDEL,I16_PLUS,TS_boundary,PASS,*,QUAL,*,0.85,0.9444440000000001,0.9181819999999999,0.8947370000000001,0,0,3148273288.000000,2546949881.000000,0.000000,20,.,.,10.000000,8.000000,,1.25,17,.,.,8.000000,8.000000,,1.0,3,.,.,2.000000,0.000000,,,220,.,.,117.000000,43.000000,,2.7209302325581395,17,.,.,8.000000,8.000000,,1.0,1,.,.,1.000000,0.000000,,,202,.,.,108.000000,35.000000,,3.085714285714286
INDEL,I16_PLUS,TS_contained,ALL,*,QUAL,*,0.973147,0.9950559999999999,0.0,0.98398,15,10,2546949881.000000,2546949881.000000,0.000000,5586,.,.,3099.000000,1775.000000,,1.7459154929577465,5436,.,.,2983.000000,1756.000000,,1.69874715261959,150,.,.,116.000000,19.000000,,6.105263157894737,5461,.,.,3007.000000,1766.000000,,1.702718006795017,5434,.,.,2995.000000,1754.000000,,1.7075256556442417,27,.,.,12.000000,12.000000,,1.0,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,TS_contained,PASS,*,QUAL,*,0.973147,0.9950559999999999,0.0,0.98398,15,10,2546949881.000000,2546949881.000000,0.000000,5586,.,.,3099.000000,1775.000000,,1.7459154929577465,5436,.,.,2983.000000,1756.000000,,1.69874715261959,150,.,.,116.000000,19.000000,,6.105263157894737,5461,.,.,3007.000000,1766.000000,,1.702718006795017,5434,.,.,2995.000000,1754.000000,,1.7075256556442417,27,.,.,12.000000,12.000000,,1.0,0,.,.,0.000000,0.000000,,
INDEL,I1_5,*,ALL,*,QUAL,*,0.99769,0.998607,0.42114700000000005,0.998149,64,164,2809068885,2546949881.000000,0.000000,234243,.,.,124673.000000,89844.000000,,1.3876608343350696,233702,.,.,124360.000000,89750.000000,,1.3856267409470753,541,.,.,313.000000,94.000000,,3.3297872340425534,404412,.,.,221098.000000,139871.000000,,1.5807279564741799,233769,.,.,125210.000000,89772.000000,,1.3947556030833668,326,.,.,186.000000,105.000000,,1.7714285714285714,170317,.,.,95702.000000,49994.000000,,1.914269712365484
INDEL,I1_5,*,PASS,*,QUAL,*,0.9976729999999999,0.998612,0.42073699999999997,0.998142,64,163,2809068885,2546949881.000000,0.000000,234243,.,.,124673.000000,89844.000000,,1.3876608343350696,233698,.,.,124360.000000,89747.000000,,1.3856730587094834,545,.,.,313.000000,97.000000,,3.2268041237113403,404117,.,.,221065.000000,139660.000000,,1.5828798510668767,233765,.,.,125210.000000,89769.000000,,1.3948022145729595,325,.,.,186.000000,104.000000,,1.7884615384615385,170027,.,.,95669.000000,49787.000000,,1.9215658706087935
INDEL,I1_5,TS_boundary,ALL,*,QUAL,*,0.957303,0.928726,0.871317,0.9427979999999999,2,2,3148273288.000000,2546949881.000000,0.000000,445,.,.,218.000000,213.000000,,1.0234741784037558,426,.,.,209.000000,207.000000,,1.0096618357487923,19,.,.,9.000000,6.000000,,1.5,3598,.,.,1906.000000,1219.000000,,1.5635767022149303,430,.,.,212.000000,207.000000,,1.0241545893719808,33,.,.,30.000000,3.000000,,10.0,3135,.,.,1664.000000,1009.000000,,1.6491575817641229
INDEL,I1_5,TS_boundary,PASS,*,QUAL,*,0.957303,0.928726,0.871317,0.9427979999999999,2,2,3148273288.000000,2546949881.000000,0.000000,445,.,.,218.000000,213.000000,,1.0234741784037558,426,.,.,209.000000,207.000000,,1.0096618357487923,19,.,.,9.000000,6.000000,,1.5,3598,.,.,1906.000000,1219.000000,,1.5635767022149303,430,.,.,212.000000,207.000000,,1.0241545893719808,33,.,.,30.000000,3.000000,,10.0,3135,.,.,1664.000000,1009.000000,,1.6491575817641229
