Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,Subset.IS_CONF.Size,Subset.Level,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio
INDEL,D16_PLUS,*,PASS,*,QUAL,*,0.9826020000000001,0.9962850000000001,0.727165,0.9893959999999999,14,9,2809068885,2546949881.000000,0.000000,6495,.,.,3608.000000,2225.000000,,1.621573033707865,6382,.,.,3521.000000,2204.000000,,1.5975499092558985,113,.,.,87.000000,21.000000,,4.142857142857143,23681,.,.,17341.000000,6340.000000,,2.735173501577287,6437,.,.,4233.000000,2204.000000,,1.9205989110707804,24,.,.,16.000000,8.000000,,2.0,17220,.,.,13092.000000,4128.000000,,3.171511627906977
INDEL,D16_PLUS,TS_boundary,ALL,*,QUAL,*,0.947368,1.0,0.9352520000000001,0.972973,0,0,3148273288.000000,2546949881.000000,0.000000,19,.,.,15.000000,4.000000,,3.75,18,.,.,14.000000,4.000000,,3.5,1,.,.,1.000000,0.000000,,,278,.,.,215.000000,63.000000,,3.4126984126984126,18,.,.,14.000000,4.000000,,3.5,0,.,.,0.000000,0.000000,,,260,.,.,201.000000,59.000000,,3.406779661016949
INDEL,D16_PLUS,TS_boundary,PASS,*,QUAL,*,0.947368,1.0,0.9352520000000001,0.972973,0,0,3148273288.000000,2546949881.000000,0.000000,19,.,.,15.000000,4.000000,,3.75,18,.,.,14.000000,4.000000,,3.5,1,.,.,1.000000,0.000000,,,278,.,.,215.000000,63.000000,,3.4126984126984126,18,.,.,14.000000,4.000000,,3.5,0,.,.,0.000000,0.000000,,,260,.,.,201.000000,59.000000,,3.406779661016949
INDEL,D16_PLUS,TS_contained,ALL,*,QUAL,*,0.9828600000000001,0.996276,0.0,0.9895219999999999,14,9,2546949881.000000,2546949881.000000,0.000000,6476,.,.,3593.000000,2221.000000,,1.6177397568662764,6365,.,.,3508.000000,2200.000000,,1.5945454545454545,111,.,.,85.000000,21.000000,,4.0476190476190474,6444,.,.,4236.000000,2208.000000,,1.9184782608695652,6420,.,.,4220.000000,2200.000000,,1.9181818181818182,24,.,.,16.000000,8.000000,,2.0,0,.,.,0.000000,0.000000,,
INDEL,D16_PLUS,TS_contained,PASS,*,QUAL,*,0.9827049999999999,0.996275,0.0,0.9894440000000001,14,9,2546949881.000000,2546949881.000000,0.000000,6476,.,.,3593.000000,2221.000000,,1.6177397568662764,6364,.,.,3507.000000,2200.000000,,1.594090909090909,112,.,.,86.000000,21.000000,,4.095238095238095,6443,.,.,4235.000000,2208.000000,,1.9180253623188406,6419,.,.,4219.000000,2200.000000,,1.9177272727272727,24,.,.,16.000000,8.000000,,2.0,0,.,.,0.000000,0.000000,,
INDEL,D1_5,*,ALL,*,QUAL,*,0.9975200000000001,0.998501,0.395794,0.9980100000000001,111,159,2809068885,2546949881.000000,0.000000,245551,.,.,140049.000000,86127.000000,,1.626075446724024,244942,.,.,139678.000000,86034.000000,,1.623520933584397,609,.,.,371.000000,93.000000,,3.989247311827957,416181,.,.,278254.000000,137926.000000,,2.0174151356524512,251082,.,.,165025.000000,86056.000000,,1.9176466486938737,377,.,.,246.000000,131.000000,,1.8778625954198473,164722,.,.,112983.000000,51739.000000,,2.1837105471694467
INDEL,D1_5,*,PASS,*,QUAL,*,0.997516,0.998509,0.395034,0.9980120000000001,109,159,2809068885,2546949881.000000,0.000000,245551,.,.,140049.000000,86127.000000,,1.626075446724024,244941,.,.,139678.000000,86034.000000,,1.623520933584397,610,.,.,371.000000,93.000000,,3.989247311827957,415653,.,.,278145.000000,137507.000000,,2.0227697499036412,251081,.,.,165024.000000,86056.000000,,1.91763502835363,375,.,.,245.000000,130.000000,,1.8846153846153846,164197,.,.,112876.000000,51321.000000,,2.1994115469301065
INDEL,D1_5,TS_boundary,ALL,*,QUAL,*,0.9559469999999999,0.9237290000000001,0.876762,0.9395620000000001,1,7,3148273288.000000,2546949881.000000,0.000000,454,.,.,278.000000,169.000000,,1.6449704142011834,434,.,.,269.000000,164.000000,,1.6402439024390243,20,.,.,9.000000,5.000000,,1.8,3830,.,.,2597.000000,1233.000000,,2.106244931062449,436,.,.,272.000000,164.000000,,1.6585365853658536,36,.,.,34.000000,2.000000,,17.0,3358,.,.,2291.000000,1067.000000,,2.147141518275539
INDEL,D1_5,TS_boundary,PASS,*,QUAL,*,0.9559469999999999,0.9237290000000001,0.876762,0.9395620000000001,1,7,3148273288.000000,2546949881.000000,0.000000,454,.,.,278.000000,169.000000,,1.6449704142011834,434,.,.,269.000000,164.000000,,1.6402439024390243,20,.,.,9.000000,5.000000,,1.8,3830,.,.,2597.000000,1233.000000,,2.106244931062449,436,.,.,272.000000,164.000000,,1.6585365853658536,36,.,.,34.000000,2.000000,,17.0,3358,.,.,2291.000000,1067.000000,,2.147141518275539
INDEL,D1_5,TS_contained,ALL,*,QUAL,*,0.997597,0.998641,0.0,0.9981190000000001,110,152,2546949881.000000,2546949881.000000,0.000000,245097,.,.,139771.000000,85958.000000,,1.6260382977733312,244508,.,.,139409.000000,85870.000000,,1.6234889949924305,589,.,.,362.000000,88.000000,,4.113636363636363,250987,.,.,164965.000000,86021.000000,,1.917729391660176,250646,.,.,164753.000000,85892.000000,,1.9181413868579147,341,.,.,212.000000,129.000000,,1.6434108527131783,0,.,.,0.000000,0.000000,,
INDEL,D1_5,TS_contained,PASS,*,QUAL,*,0.9975930000000001,0.998649,0.0,0.9981209999999999,108,152,2546949881.000000,2546949881.000000,0.000000,245097,.,.,139771.000000,85958.000000,,1.6260382977733312,244507,.,.,139409.000000,85870.000000,,1.6234889949924305,590,.,.,362.000000,88.000000,,4.113636363636363,250984,.,.,164963.000000,86020.000000,,1.917728435247617,250645,.,.,164752.000000,85892.000000,,1.9181297443300889,339,.,.,211.000000,128.000000,,1.6484375,0,.,.,0.000000,0.000000,,
INDEL,D6_15,*,ALL,*,QUAL,*,0.994458,0.996765,0.561375,0.99561,18,68,2809068885,2546949881.000000,0.000000,27786,.,.,13358.000000,7624.000000,,1.7520986358866737,27632,.,.,13301.000000,7611.000000,,1.7476021547759821,154,.,.,57.000000,13.000000,,4.384615384615385,65548,.,.,49817.000000,15729.000000,,3.1672070697437853,28658,.,.,21046.000000,7612.000000,,2.7648449816079874,93,.,.,49.000000,44.000000,,1.1136363636363635,36797,.,.,28722.000000,8073.000000,,3.557785209959123
INDEL,D6_15,*,PASS,*,QUAL,*,0.9944219999999999,0.996765,0.560941,0.995592,18,68,2809068885,2546949881.000000,0.000000,27786,.,.,13358.000000,7624.000000,,1.7520986358866737,27631,.,.,13300.000000,7611.000000,,1.7474707659965838,155,.,.,58.000000,13.000000,,4.461538461538462,65481,.,.,49773.000000,15706.000000,,3.169043677575449,28657,.,.,21045.000000,7612.000000,,2.764713610089333,93,.,.,49.000000,44.000000,,1.1136363636363635,36731,.,.,28679.000000,8050.000000,,3.562608695652174
INDEL,D6_15,TS_boundary,ALL,*,QUAL,*,0.9523809999999999,0.9294120000000001,0.894015,0.9407559999999999,0,4,3148273288.000000,2546949881.000000,0.000000,84,.,.,51.000000,30.000000,,1.7,80,.,.,49.000000,30.000000,,1.6333333333333333,4,.,.,2.000000,0.000000,,,802,.,.,599.000000,203.000000,,2.9507389162561575,79,.,.,49.000000,30.000000,,1.6333333333333333,6,.,.,6.000000,0.000000,,,717,.,.,544.000000,173.000000,,3.1445086705202314
INDEL,D6_15,TS_boundary,PASS,*,QUAL,*,0.9523809999999999,0.9294120000000001,0.894015,0.9407559999999999,0,4,3148273288.000000,2546949881.000000,0.000000,84,.,.,51.000000,30.000000,,1.7,80,.,.,49.000000,30.000000,,1.6333333333333333,4,.,.,2.000000,0.000000,,,802,.,.,599.000000,203.000000,,2.9507389162561575,79,.,.,49.000000,30.000000,,1.6333333333333333,6,.,.,6.000000,0.000000,,,717,.,.,544.000000,173.000000,,3.1445086705202314
INDEL,D6_15,TS_contained,ALL,*,QUAL,*,0.994585,0.996965,0.0,0.9957739999999999,18,64,2546949881.000000,2546949881.000000,0.000000,27702,.,.,13307.000000,7594.000000,,1.7523044508822754,27552,.,.,13252.000000,7581.000000,,1.7480543463922966,150,.,.,55.000000,13.000000,,4.230769230769231,28666,.,.,21040.000000,7626.000000,,2.7589824285339626,28579,.,.,20997.000000,7582.000000,,2.7693220786072277,87,.,.,43.000000,44.000000,,0.9772727272727273,0,.,.,0.000000,0.000000,,
INDEL,D6_15,TS_contained,PASS,*,QUAL,*,0.994549,0.996965,0.0,0.995756,18,64,2546949881.000000,2546949881.000000,0.000000,27702,.,.,13307.000000,7594.000000,,1.7523044508822754,27551,.,.,13251.000000,7581.000000,,1.7479224376731302,151,.,.,56.000000,13.000000,,4.3076923076923075,28665,.,.,21039.000000,7626.000000,,2.758851298190401,28578,.,.,20996.000000,7582.000000,,2.769190187285677,87,.,.,43.000000,44.000000,,0.9772727272727273,0,.,.,0.000000,0.000000,,
INDEL,I16_PLUS,*,ALL,*,QUAL,*,0.9725290000000001,0.9948889999999999,0.769163,0.983582,16,9,2809068885,2546949881.000000,0.000000,5606,.,.,3109.000000,1783.000000,,1.743690409422322,5452,.,.,2990.000000,1764.000000,,1.6950113378684808,154,.,.,119.000000,19.000000,,6.2631578947368425,23731,.,.,12323.000000,6064.000000,,2.032156992084433,5450,.,.,3109.000000,1762.000000,,1.764472190692395,28,.,.,14.000000,13.000000,,1.0769230769230769,18253,.,.,9200.000000,4289.000000,,2.1450221496852415
INDEL,I16_PLUS,*,PASS,*,QUAL,*,0.9725290000000001,0.9948889999999999,0.768166,0.983582,16,9,2809068885,2546949881.000000,0.000000,5606,.,.,3109.000000,1783.000000,,1.743690409422322,5452,.,.,2990.000000,1764.000000,,1.6950113378684808,154,.,.,119.000000,19.000000,,6.2631578947368425,23629,.,.,12312.000000,6063.000000,,2.0306778822365166,5450,.,.,3109.000000,1762.000000,,1.764472190692395,28,.,.,14.000000,13.000000,,1.0769230769230769,18151,.,.,9189.000000,4288.000000,,2.142957089552239
INDEL,I16_PLUS,TS_boundary,ALL,*,QUAL,*,0.85,0.9444440000000001,0.9181819999999999,0.8947370000000001,0,0,3148273288.000000,2546949881.000000,0.000000,20,.,.,10.000000,8.000000,,1.25,17,.,.,8.000000,8.000000,,1.0,3,.,.,2.000000,0.000000,,,220,.,.,123.000000,44.000000,,2.7954545454545454,17,.,.,8.000000,8.000000,,1.0,1,.,.,1.000000,0.000000,,,202,.,.,114.000000,36.000000,,3.1666666666666665
